index,model_id,fine_grained_class,coarse_grained_class,empty_struct_obj,nyuv2_40class,wnsynsetid,wnsynsetkey,active
1131,s__1521,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,1
1132,s__1522,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,1
1133,s__1523,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,1
1134,s__1524,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,1
1135,s__1525,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,1
1136,s__1526,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,1
1137,s__1527,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,1
1138,s__1528,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,1
1139,s__1529,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,1
1140,s__1531,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,1
1141,s__1532,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,1
1142,s__1533,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,1
1143,s__1534,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,1
1144,s__1535,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,1
1145,s__1536,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,1
1146,s__1537,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,1
1147,s__1539,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,1
1148,s__1540,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1149,s__1541,plant,plant,2,otherprop,n00017222,plant.n.02,0
1150,s__1542,outdoor_lamp,outdoor_lamp,2,lamp,n03636649,lamp.n.02,1
1151,s__1543,plant,plant,2,otherprop,n00017222,plant.n.02,0
1152,s__1544,mirror,mirror,2,mirror,n03773035,mirror.n.01,1
1153,s__1545,grill,grill,2,otherprop,n03459591,grill.n.02,1
1154,s__1546,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1155,s__1547,chair,chair,2,chair,n03001627,chair.n.01,1
1156,s__1548,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
1157,s__1549,clock,clock,2,otherprop,n03046257,clock.n.01,1
1158,s__1550,armchair,chair,2,chair,n02738535,armchair.n.01,1
1159,s__1551,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1160,s__1552,sink,sink,2,sink,n04223580,sink.n.01,1
1161,s__1553,bathtub,bathtub,2,bathtub,n02808440,bathtub.n.01,1
1162,s__1554,trash_can,trash_can,2,otherprop,n02946921,can.n.01,1
1163,s__1555,shower,shower,2,shower_curtain,n04208936,shower.n.01,1
1164,s__1556,mirror,mirror,2,mirror,n03773035,mirror.n.01,1
1165,s__1557,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
1166,s__1558,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,1
1167,s__1559,mirror,mirror,2,mirror,n03773035,mirror.n.01,1
1168,s__1560,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1169,s__1561,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
1170,s__1562,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
1171,s__1563,pet,pet,2,otherprop,n01318894,pet.n.01,1
1172,s__1631,pet,pet,2,otherprop,n01318894,pet.n.01,1
1173,s__1632,pet,pet,2,otherprop,n01318894,pet.n.01,1
1174,s__1633,pet,pet,2,otherprop,n01318894,pet.n.01,1
1175,s__1634,pet,pet,2,otherprop,n01318894,pet.n.01,1
1176,s__1635,pet,pet,2,otherprop,n01318894,pet.n.01,1
1177,s__1636,pet,pet,2,otherprop,n01318894,pet.n.01,1
1178,s__1637,pet,pet,2,otherprop,n01318894,pet.n.01,1
1179,s__1638,pet,pet,2,otherprop,n01318894,pet.n.01,1
1180,s__1639,fishbowl,toy,2,lamp,n03350204,fishbowl.n.02,1
1181,s__1640,pet,pet,2,otherprop,n01318894,pet.n.01,1
1182,s__1641,clock,clock,2,otherprop,n03046257,clock.n.01,1
1183,s__1642,clock,clock,2,otherprop,n03046257,clock.n.01,1
1184,s__1643,clock,clock,2,lamp,n03046257,clock.n.01,1
1185,s__1644,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1186,s__1645,gramophone,household_appliance,2,otherprop,n03452267,gramophone.n.01,1
1187,s__1646,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1188,s__1647,rug,rug,2,floor_mat,n04118021,rug.n.01,1
1189,s__1648,telephone,household_appliance,2,otherprop,n04401088,telephone.n.01,1
1190,s__1649,rifle_on_wall,household_appliance,2,otherprop,n03528263,home_appliance.n.01,1
1191,s__1650,pillow,pillow,2,pillow,n03938244,pillow.n.01,1
1192,s__1651,pillow,pillow,2,pillow,n03938244,pillow.n.01,1
1193,s__1652,pillow,pillow,2,pillow,n03938244,pillow.n.01,1
1194,s__1653,pillow,pillow,2,pillow,n03938244,pillow.n.01,1
1195,s__1654,pillow,pillow,2,pillow,n03938244,pillow.n.01,1
1196,s__1655,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1197,s__1656,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1198,s__1657,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1199,s__1658,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1200,s__1659,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1201,s__1660,cup,kitchenware,2,otherprop,n03797390,mug.n.04,1
1202,s__1661,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1203,s__1662,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1204,s__1663,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1205,s__1664,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
1206,s__1665,armchair,chair,2,chair,n02738535,armchair.n.01,1
1207,s__1666,armchair,chair,2,chair,n02738535,armchair.n.01,1
1208,s__1667,dining_table,table,2,table,n04379243,table.n.02,1
1209,s__1668,armchair,chair,2,chair,n02738535,armchair.n.01,1
1210,s__1669,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1211,s__1670,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,1
1212,s__1671,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
1213,s__1672,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1214,s__1673,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
1215,s__1674,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1216,s__1675,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,1
1217,s__1676,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
1218,s__1677,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,1
1219,s__1678,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,1
1220,s__1679,chair,chair,2,chair,n03001627,chair.n.01,1
1221,s__1680,toilet,toilet,2,toilet,n04446276,toilet.n.01,1
1222,s__1681,toilet,toilet,2,toilet,n04446276,toilet.n.01,1
1223,s__1682,toilet,toilet,2,otherprop,n04446276,toilet.n.01,1
1224,s__1683,stand,stand,2,night_stand,n04301000,stand.n.04,1
1225,s__1684,toilet,toilet,2,toilet,n04446276,toilet.n.01,1
1226,s__1685,sink,sink,2,sink,n04223580,sink.n.01,1
1227,s__1686,sink,sink,2,sink,n04223580,sink.n.01,1
1228,s__1687,mirror,mirror,2,mirror,n03773035,mirror.n.01,1
1229,s__1688,mirror,mirror,2,otherprop,n03773035,mirror.n.01,1
1230,s__1689,sink,sink,2,sink,n04223580,sink.n.01,1
1231,s__1690,sink,sink,2,sink,n04223580,sink.n.01,1
1232,s__1691,sink,sink,2,sink,n04223580,sink.n.01,1
1233,s__1692,sink,sink,2,sink,n04223580,sink.n.01,1
1234,s__1693,bathtub,bathtub,2,bathtub,n02808440,bathtub.n.01,1
1235,s__1694,bathtub,bathtub,2,bathtub,n02808440,bathtub.n.01,1
1236,s__1695,bathtub,bathtub,2,bathtub,n02808440,bathtub.n.01,1
1237,s__1696,bathtub,bathtub,2,bathtub,n02808440,bathtub.n.01,1
1238,s__1697,bathtub,bathtub,2,bathtub,n02808440,bathtub.n.01,1
1239,s__1698,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,1
1240,s__1699,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
1241,s__1700,armchair,chair,2,chair,n02738535,armchair.n.01,1
1242,s__1701,chair,chair,2,chair,n03001627,chair.n.01,1
1243,s__1702,dining_table,table,2,table,n04379243,table.n.02,1
1244,s__1703,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
1245,s__1704,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
1246,s__1705,chair,chair,2,chair,n03001627,chair.n.01,1
1247,s__1706,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1248,s__1707,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
1249,s__1708,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
1250,s__1709,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,1
1251,s__1710,chair,chair,2,chair,n03001627,chair.n.01,1
1252,s__1711,chair,chair,2,chair,n03001627,chair.n.01,1
1253,s__1712,chair,chair,2,chair,n03001627,chair.n.01,1
1254,s__1713,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
1255,s__1714,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
1256,s__1715,chair,chair,2,chair,n03001627,chair.n.01,1
1257,s__1716,dining_table,table,2,table,n04379243,table.n.02,1
1258,s__1717,chair,chair,2,chair,n03001627,chair.n.01,1
1259,s__1718,dining_table,table,2,table,n04379243,table.n.02,1
1260,s__1719,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,1
1261,s__1720,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1262,s__1721,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,1
1263,s__1722,car,vehicle,2,otherprop,n02958343,car.n.01,1
1264,s__1723,car,vehicle,2,otherprop,n02958343,car.n.01,1
1265,s__1724,car,vehicle,2,otherprop,n02958343,car.n.01,1
1266,s__1725,car,vehicle,2,otherprop,n02958343,car.n.01,1
1267,s__1726,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1268,s__1727,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1269,s__1728,stand,stand,2,night_stand,n04301000,stand.n.04,1
1270,s__1730,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1271,s__1732,dresser,dresser,2,cabinet,n03015254,chest_of_drawers.n.01,1
1272,s__1735,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1273,s__1736,stand,stand,2,night_stand,n04301000,stand.n.04,1
1274,s__1737,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1275,s__1738,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
1276,s__1739,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
1277,s__1741,dining_table,table,2,table,n04379243,table.n.02,1
1278,s__1742,game_table,recreation,2,table,n04379243,table.n.02,1
1279,s__1743,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1280,s__1744,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1281,s__1745,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1282,s__1746,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,1
1283,s__1747,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,1
1284,s__1748,chair,chair,2,chair,n03001627,chair.n.01,1
1285,s__1749,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1286,s__1750,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1287,s__1751,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1288,s__1752,bicycle,vehicle,2,otherprop,n02834778,bicycle.n.01,1
1289,s__1753,bicycle,vehicle,2,otherprop,n02834778,bicycle.n.01,1
1290,s__1760,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1291,s__1761,chair,chair,2,chair,n03001627,chair.n.01,1
1292,s__1762,door,door,2,door,n03221720,door.n.01,1
1293,s__1763,door,door,2,door,n03221720,door.n.01,1
1294,s__1764,door,door,2,door,n03221720,door.n.01,1
1295,s__1765,door,door,2,door,n03221720,door.n.01,1
1296,s__1766,door,door,2,door,n03221720,door.n.01,1
1297,s__1767,door,door,2,door,n03221720,door.n.01,1
1298,s__1768,door,door,2,door,n03221720,door.n.01,1
1299,s__1769,door,door,2,door,n03221720,door.n.01,1
1300,s__1770,door,door,2,door,n03221720,door.n.01,1
1301,s__1771,door,door,2,door,n03221720,door.n.01,1
1302,s__1772,door,door,2,door,n03221720,door.n.01,1
1303,s__1773,door,door,2,door,n03221720,door.n.01,1
1304,s__1774,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
1305,s__1775,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
1306,s__1776,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
1307,s__1777,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
1308,s__1778,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1309,s__1779,person,person,2,person,n05217688,person.n.02,0
1310,s__1780,person,person,2,person,n05217688,person.n.02,0
1311,s__1781,person,person,2,person,n05217688,person.n.02,0
1312,s__1782,person,person,2,person,n05217688,person.n.02,0
1313,s__1783,person,person,2,person,n05217688,person.n.02,0
1314,s__1784,person,person,2,person,n05217688,person.n.02,0
1315,s__1785,person,person,2,person,n05217688,person.n.02,0
1316,s__1786,person,person,2,person,n05217688,person.n.02,0
1317,s__1787,person,person,2,person,n05217688,person.n.02,0
1318,s__1788,person,person,2,person,n05217688,person.n.02,0
1319,s__1789,stand,stand,2,night_stand,n04301000,stand.n.04,1
1320,s__1790,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1321,s__1791,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
1322,s__1792,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
1323,s__1793,vase,vase,2,otherprop,n04522168,vase.n.01,1
1324,s__1794,vase,vase,2,otherprop,n04522168,vase.n.01,1
1325,s__1795,vase,vase,2,otherprop,n04522168,vase.n.01,1
1326,s__1796,vase,vase,2,otherprop,n04522168,vase.n.01,1
1327,s__1797,vase,vase,2,otherprop,n04522168,vase.n.01,1
1328,s__1798,vase,vase,2,otherprop,n04522168,vase.n.01,1
1329,s__1799,vase,vase,2,otherprop,n04522168,vase.n.01,1
1330,s__1800,vase,vase,2,otherprop,n04522168,vase.n.01,1
1331,s__1801,vase,vase,2,otherprop,n04522168,vase.n.01,1
1332,s__1802,vase,vase,2,otherprop,n04522168,vase.n.01,1
1333,s__1803,vase,vase,2,otherprop,n04522168,vase.n.01,1
1334,s__1804,vase,vase,2,otherprop,n04522168,vase.n.01,1
1335,s__1805,vase,vase,2,otherprop,n04522168,vase.n.01,1
1336,s__1806,vase,vase,2,otherprop,n04522168,vase.n.01,1
1337,s__1807,vase,vase,2,otherprop,n04522168,vase.n.01,1
1338,s__1808,vase,vase,2,otherprop,n04522168,vase.n.01,1
1339,s__1809,vase,vase,2,otherprop,n04522168,vase.n.01,1
1340,s__1810,vase,vase,2,otherprop,n04522168,vase.n.01,1
1341,s__1811,vase,vase,2,otherprop,n04522168,vase.n.01,1
1342,s__1812,vase,vase,2,otherprop,n04522168,vase.n.01,1
1343,s__1813,magazines,magazines,2,otherprop,-,-,1
1344,s__1814,cellphone,household_appliance,2,otherprop,n02992529,cellular_telephone.n.01,1
1345,s__1815,camera,household_appliance,2,otherprop,n02942699,camera.n.01,1
1346,s__1816,ipad,household_appliance,2,otherprop,n03528263,home_appliance.n.01,1
1347,s__1817,tripod,tripod,2,otherprop,n04485082,tripod.n.01,1
1348,s__1818,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1349,s__1819,telephone,household_appliance,2,otherprop,n04401088,telephone.n.01,1
1350,s__1820,stationary_container,household_appliance,2,otherprop,n03528263,home_appliance.n.01,1
1351,s__1821,headphones_on_stand,household_appliance,2,otherprop,n03528263,home_appliance.n.01,1
1352,s__1822,helmet,household_appliance,2,otherprop,n03513137,helmet.n.02,1
1353,s__1823,shoes,shoes,2,picture,n04199027,shoe.n.01,1
1354,s__1824,cup,kitchenware,2,otherprop,n03797390,mug.n.04,1
1355,s__1825,food_tray,kitchenware,2,otherprop,n04476259,tray.n.01,1
1356,s__1826,jug,kitchenware,2,otherprop,n03603722,jug.n.01,1
1357,s__1827,containers,kitchenware,2,otherprop,n03094503,container.n.01,1
1358,s__1828,utensil_holder,kitchenware,2,otherprop,n03525454,holder.n.01,1
1359,s__1829,spoon,kitchenware,2,otherprop,n04284002,spoon.n.01,1
1360,s__1830,knife,kitchenware,2,otherprop,n03624134,knife.n.02,1
1361,s__1831,fork,kitchenware,2,otherprop,n03384167,fork.n.04,1
1362,s__1832,teapot,kitchenware,2,otherprop,n04398044,teapot.n.01,1
1363,s__1833,cup,kitchenware,2,otherprop,n03797390,mug.n.04,1
1364,s__1834,jug,kitchenware,2,otherprop,n03603722,jug.n.01,1
1365,s__1835,container,kitchenware,2,otherprop,n03094503,container.n.01,1
1366,s__1836,fruit_bowl,kitchenware,2,otherprop,n02880940,bowl.n.03,1
1367,s__1837,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1368,s__1838,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,1
1369,s__1839,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
1370,s__1840,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,1
1371,s__1841,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
1372,s__1842,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
1373,s__1843,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
1374,s__1844,bread,kitchenware,2,otherprop,n07679356,bread.n.01,1
1375,s__1845,trinket,trinket,2,otherprop,n02787435,bangle.n.02,1
1376,s__1846,trinket,trinket,2,otherprop,n02787435,bangle.n.02,1
1377,s__1847,trinket,trinket,2,otherprop,n02787435,bangle.n.02,1
1378,s__1848,trinket,trinket,2,otherprop,n02787435,bangle.n.02,1
1379,s__1849,mortar_and_pestle,kitchenware,2,otherprop,-,-,1
1380,s__1850,food,kitchenware,2,otherprop,n00021265,food.n.01,1
1381,s__1851,place_setting,kitchenware,2,otherprop,n03953743,place_setting.n.01,1
1382,s__1852,trinket,trinket,2,otherprop,n02787435,bangle.n.02,1
1383,s__1853,trinket,trinket,2,otherprop,n02787435,bangle.n.02,1
1384,s__1854,armchair,chair,2,chair,n02738535,armchair.n.01,1
1385,s__1855,trinket,trinket,2,otherprop,n02787435,bangle.n.02,1
1386,s__1856,trinket,trinket,2,otherprop,n02787435,bangle.n.02,1
1387,s__1857,trinket,trinket,2,otherprop,n02787435,bangle.n.02,1
1388,s__1858,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1389,s__1859,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1390,s__1860,candle,candle,2,lamp,n02948072,candle.n.01,1
1391,s__1861,candle,candle,2,lamp,n02948072,candle.n.01,1
1392,s__1862,candle,candle,2,lamp,n02948072,candle.n.01,1
1393,s__1863,stand,stand,2,night_stand,n04301000,stand.n.04,1
1394,s__1864,candle,candle,2,lamp,n02948072,candle.n.01,1
1395,s__1865,trinket,trinket,2,otherprop,n02787435,bangle.n.02,1
1396,s__1866,trinket,trinket,2,otherprop,n02787435,bangle.n.02,1
1397,s__1867,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1398,s__1868,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1399,s__1869,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1400,s__1870,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1401,s__1871,dining_table,table,2,table,n04379243,table.n.02,1
1402,s__1872,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1403,s__1873,bench_chair,bench_chair,2,chair,n03001627,chair.n.01,1
1404,s__1874,dining_table,table,2,table,n04379243,table.n.02,1
1405,s__1875,mirror,mirror,2,mirror,n03773035,mirror.n.01,1
1406,s__1876,armchair,chair,2,chair,n02738535,armchair.n.01,1
1407,s__1877,chair,chair,2,chair,n03001627,chair.n.01,1
1408,s__1878,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,1
1409,s__1879,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1410,s__1880,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,1
1411,s__1881,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
1412,s__1882,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1413,s__1883,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
1414,s__1884,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
1415,s__1885,armchair,chair,2,chair,n02738535,armchair.n.01,1
1416,s__1886,chair,chair,2,chair,n03001627,chair.n.01,1
1417,s__1887,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
1418,s__1888,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1419,s__1889,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
1420,s__1890,hanger,hanger,2,cabinet,n03490884,hanger.n.02,1
1421,s__1891,hanger,hanger,2,cabinet,n03490884,hanger.n.02,1
1422,s__1892,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1423,s__1893,dining_table,table,2,table,n04379243,table.n.02,1
1424,s__1894,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1425,s__1895,curtain,curtain,2,curtain,n03151077,curtain.n.01,1
1426,s__1896,curtain,curtain,2,curtain,n03151077,curtain.n.01,1
1427,s__1897,curtain,curtain,2,curtain,n03151077,curtain.n.01,1
1428,s__1898,curtain,curtain,2,curtain,n03151077,curtain.n.01,1
1429,s__1899,curtain,curtain,2,curtain,n03151077,curtain.n.01,1
1430,s__1900,curtain,curtain,2,curtain,n03151077,curtain.n.01,1
1431,s__1901,curtain,curtain,2,curtain,n03151077,curtain.n.01,1
1432,s__1902,curtain,curtain,2,curtain,n03151077,curtain.n.01,1
1433,s__1903,curtain,curtain,2,curtain,n03151077,curtain.n.01,1
1434,s__1904,motorcycle,vehicle,2,otherprop,n03790512,motorcycle.n.01,1
1435,s__1905,chair,chair,2,chair,n03001627,chair.n.01,1
1436,s__1906,chair,chair,2,chair,n03001627,chair.n.01,1
1437,s__1907,table,table,2,table,n04379243,table.n.02,1
1438,s__1908,bench_chair,bench_chair,2,chair,n03001627,chair.n.01,1
1439,s__1909,chair,chair,2,chair,n03001627,chair.n.01,1
1440,s__1910,fireplace,fireplace,2,otherstructure,n03346455,fireplace.n.01,1
1441,s__1911,outdoor_spring,outdoor_spring,2,otherprop,n03388043,fountain.n.01,1
1442,s__1912,table,table,2,table,n04379243,table.n.02,1
1443,s__1913,outdoor_lamp,outdoor_lamp,2,lamp,n03636649,lamp.n.02,1
1444,s__1914,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
1445,s__1915,bench_chair,bench_chair,2,chair,n03001627,chair.n.01,1
1446,s__1916,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1447,s__1917,outdoor_lamp,outdoor_lamp,2,lamp,n03636649,lamp.n.02,1
1448,s__1918,chair,chair,2,chair,n03001627,chair.n.01,1
1449,s__1919,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1450,s__1920,bench_chair,bench_chair,2,chair,n03001627,chair.n.01,1
1451,s__1921,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
1452,s__1922,partition,partition,1,otherstructure,n03894379,partition.n.01,1
1453,s__1923,wood_board,wood_board,2,otherprop,n15101854,board.n.02,1
1454,s__1924,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1455,s__1925,stand,stand,2,night_stand,n04301000,stand.n.04,1
1456,s__1926,bench_chair,bench_chair,2,chair,n03001627,chair.n.01,1
1457,s__1927,chair,chair,2,chair,n03001627,chair.n.01,1
1458,s__1928,dining_table,table,2,table,n04379243,table.n.02,1
1459,s__1929,dining_table,table,2,table,n04379243,table.n.02,1
1460,s__1930,hanger,hanger,2,cabinet,n03490884,hanger.n.02,1
1461,s__1931,chair,chair,2,chair,n03001627,chair.n.01,1
1462,s__1932,chair,chair,2,chair,n03001627,chair.n.01,1
1463,s__1933,candle,candle,2,lamp,n02948072,candle.n.01,1
1464,s__1934,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
1465,s__1935,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
1466,s__1936,ladder,household_appliance,2,otherprop,n03632277,ladder.n.01,1
1467,s__1937,mirror,mirror,2,mirror,n03773035,mirror.n.01,1
1468,s__1938,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
1469,s__1939,bathtub,bathtub,2,bathtub,n02808440,bathtub.n.01,1
1470,s__1940,desk,desk,2,desk,n03179701,desk.n.01,1
1471,s__1941,stand,stand,2,night_stand,n04301000,stand.n.04,1
1472,s__1942,sink,sink,2,sink,n04223580,sink.n.01,1
1473,s__1943,sink,sink,2,sink,n04223580,sink.n.01,1
1474,s__1944,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,1
1475,s__1945,wall_lamp,indoor_lamp,2,lamp,n03636649,lamp.n.02,1
1476,s__1946,sink,sink,2,sink,n04223580,sink.n.01,1
1477,s__1947,shower,shower,2,shower_curtain,n04208936,shower.n.01,1
1478,s__1948,shower,shower,2,otherprop,n04208936,shower.n.01,1
1479,s__1949,cloth,cloth,2,clothes,n03309808,fabric.n.01,1
1480,s__1950,drinkbar,drinkbar,2,otherprop,n03116530,counter.n.01,1
1481,s__1951,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
1482,s__1952,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1483,s__1953,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
1484,s__1954,game_table,recreation,2,otherprop,n04379243,table.n.02,1
1485,s__1955,game_table,recreation,2,otherprop,n04379243,table.n.02,1
1486,s__1956,slot_machine,household_appliance,2,otherprop,n04243941,slot_machine.n.01,1
1487,s__1957,person,person,2,person,n05217688,person.n.02,0
1488,s__1958,person,person,2,person,n05217688,person.n.02,0
1489,s__1959,person,person,2,person,n05217688,person.n.02,0
1490,s__1960,person,person,2,person,n05217688,person.n.02,0
1491,s__1961,person,person,2,person,n05217688,person.n.02,0
1492,s__1962,person,person,2,person,n05217688,person.n.02,0
1493,s__1963,toy,toy,2,otherprop,n03964744,plaything.n.01,1
1494,s__1964,poker_chips,toy,2,otherprop,n03020416,chip.n.06,1
1495,s__1965,slot_machine_and_chair,household_appliance,2,otherprop,-,-,1
1496,s__1966,kettle,kitchen_appliance,2,otherprop,n03612814,kettle.n.01,1
1497,s__1967,cooker,kitchen_appliance,2,otherprop,n03101156,cooker.n.01,1
1498,s__1968,food_processor,kitchen_appliance,2,otherprop,n03378174,food_processor.n.01,1
1499,s__1969,toaster,kitchen_appliance,2,otherprop,n04442312,toaster.n.02,1
1500,s__1970,food_processor,kitchen_appliance,2,otherprop,n03378174,food_processor.n.01,1
1501,s__1971,coffee_machine,kitchen_appliance,2,otherprop,n03063338,coffee_maker.n.01,1
